accX,accY,accZ,gyroX,gyroY,gyroZ,label
4.5969,0.3208,20.2597,-1.5259,-52.0739,-3.0518,normal
4.0366,-0.0862,-0.0814,-22.2168,-2.0351,-0.0916,normal
2.8252,1.2594,-0.1101,-0.3357,-108.577,-15.0146,normal
-0.0718,-0.0575,21.5239,-1.3733,34.4765,-0.4883,normal
-0.0335,-0.1437,-0.0718,4.0436,185.0718,1.5869,normal
0.929,-0.0766,22.7928,5.0964,198.7187,-1.1444,normal
-0.0192,-0.5938,-0.0096,5.7068,-24.6603,-1.0834,normal
2.873,0.0718,-0.1484,-1.3275,-13.5272,-2.8534,normal
4.3,-0.067,20.231,-6.1188,-82.7197,-11.2152,normal
-0.0144,-0.091,21.476,-0.9308,41.7788,-0.1373,normal
3.0885,1.8435,-0.1006,-1.9531,40.2226,-3.2959,normal
-0.0192,0.9912,-0.0814,-2.3499,-6.9432,-2.0447,normal
3.5051,0.34,-0.1293,-0.1831,-3.1125,-6.4545,normal
-0.0766,-0.0335,20.0059,-1.2207,-54.5878,-1.0529,normal
-0.1101,-0.0479,21.7729,-3.7994,3.8307,-1.709,normal
-1.2258,-0.0814,23.3147,7.8735,156.4611,-0.6409,normal
1.2737,-0.0096,22.721,9.0485,-2.5139,-1.5869,normal
-0.0383,-0.1006,20.5997,5.4169,39.8635,-1.9226,normal
-0.1341,-0.1915,-0.0575,-0.3052,-5.2672,-0.9766,normal
3.7733,2.2218,-0.0383,-2.2125,-14.3652,-1.7853,normal
-0.1006,2.806,22.2134,4.9896,-4.7884,-1.4038,normal
4.6735,1.5945,22.1224,-0.5646,-11.971,-1.0834,normal
-0.1101,-0.1245,-0.0383,-6.2256,-80.8043,-3.8452,normal
3.7206,0.0958,-0.0527,-18.3411,-86.311,-1.2512,normal
-0.1484,0.6464,-0.0144,-1.7853,-47.884,-10.2692,normal
-0.1484,-0.2251,22.6922,-0.2899,61.4113,-0.7324,normal
-0.0479,-1.4748,22.7066,-0.7629,199.0779,4.6387,normal
1.3695,-0.0431,21.9022,-0.885,-3.8307,7.9346,normal
3.4046,-0.2921,-0.0431,-1.4038,35.1948,1.2207,normal
-0.1149,-0.0958,20.0682,-1.8005,-13.0484,-1.6174,normal
-0.0335,-0.0431,-0.1245,-1.0071,-2.3942,-0.0763,normal
-0.1293,-0.2634,19.982,-2.3651,-6.7038,-1.8005,normal
5.2289,-0.0575,-0.0239,-1.4038,-4.4293,-10.6201,normal
2.15,1.9393,-0.1053,-11.0931,-13.0484,-1.7395,normal
-0.1532,-0.1437,-0.0287,-3.9062,36.1524,-1.8768,normal
3.2082,-0.0766,-0.1437,0.4425,-3.9504,0.1678,normal
4.4341,-0.1389,-0.1149,-0.5493,-49.3206,-6.9885,normal
-0.1053,-0.091,-0.0383,-0.9918,-8.3797,-7.1564,normal
2.8874,-0.0383,-0.0862,-2.0142,-10.5345,-0.061,normal
1.8483,-1.719,20.0443,-0.0458,40.2226,-0.4272,normal
-0.1149,1.2833,20.3459,0.3052,11.2527,-6.9122,normal
3.7062,1.0439,-0.0048,-1.7395,-11.971,0.412,normal
-0.1006,0.4405,-0.0575,-0.3357,-12.3301,0.2899,normal
-0.1149,-0.4932,20.0347,-17.7002,-48.9614,-6.2866,normal
2.2314,1.3599,19.4026,-1.6479,-47.2855,-1.5411,normal
-0.0814,-0.0958,-0.1149,-0.7019,-8.1403,-0.3967,normal
4.9847,0.1389,-0.1101,-1.2665,62.0098,1.4191,normal
-0.1437,0.4214,-0.0048,-1.5106,-6.8235,-3.7689,normal
3.4668,-0.0096,19.7378,-0.885,-5.1475,-14.5416,normal
0.34,-0.2394,-0.0383,-2.5635,-11.0133,-0.4883,normal
1.585,-0.1197,22.721,-1.1597,-7.7812,4.9286,normal
-0.1006,-0.0479,20.9157,-0.9308,-23.7026,-2.0294,normal
-0.0383,-0.1389,19.3595,-19.043,-113.6049,-10.9253,normal
-0.158,-0.1437,22.7162,-1.2817,-0.838,0.8698,normal
-0.0575,-0.905,-0.0096,4.6539,-14.4849,9.5978,normal
-0.1101,0.0192,-0.0287,-0.473,-13.7667,-3.4943,normal
-0.0479,-0.0766,-0.1101,-13.6871,-76.7342,-1.1749,normal
0.9673,2.2075,22.5199,-6.5918,-12.2104,-1.1597,normal
-0.0287,-0.0383,22.1559,1.4496,43.9336,5.4169,normal
-0.0575,-0.0862,19.9868,-1.4343,-1.4365,-2.8687,normal
-0.1101,1.3216,-0.1149,-0.7477,31.1246,-1.8616,normal
4.2904,-0.1389,22.8263,-0.2289,64.2843,0.946,normal
3.1987,-0.0192,-0.0958,-1.77,-4.3096,5.1117,normal
-0.1053,-0.0287,-0.1245,-14.4196,-11.8513,-6.6071,normal
0.7374,1.5467,-0.0335,-7.6599,-21.7872,-0.5035,normal
-0.5698,-0.0287,-0.0383,-0.4272,-9.3374,-1.1749,normal
-0.1437,-1.7717,22.4672,-0.9766,132.2796,8.7433,normal
3.3758,-0.067,20.2406,-1.5259,-55.5455,-3.2501,normal
-0.0144,2.2218,-0.0527,-13.7482,-57.5805,-13.8397,normal
0.091,0.9768,22.7306,-3.4332,92.1768,-1.9379,normal
-0.0431,-0.9194,22.1703,-6.134,11.4922,-0.3204,normal
-0.0287,-0.0575,20.6572,4.6539,-12.0907,-2.0752,normal
3.802,-0.0192,20.6476,-1.9531,5.5067,-5.8899,normal
-0.0479,2.1691,22.7593,-2.4261,-19.8719,-0.473,normal
-0.0144,-0.1915,-0.1341,-1.6632,-48.722,0.7172,normal
-0.0287,-0.0383,19.7282,-2.2125,-9.8162,-6.6986,normal
-0.1149,-0.1532,-0.067,-0.5646,11.3725,-0.4578,normal
4.3239,1.3072,22.4002,1.7548,-10.6542,-0.8392,normal
-0.0096,-0.1149,-0.0335,1.0834,6.3446,-0.4272,normal
-0.0527,0.1245,20.0634,-13.8397,-1.7957,-0.4272,normal
1.5371,-0.1484,-0.1101,-0.885,-13.8864,-10.6354,normal
-0.0096,-0.1101,22.381,5.127,187.8251,-1.7242,normal
-0.0239,-0.5842,20.9205,-1.2054,-5.387,4.6082,normal
2.6001,0.4453,20.3459,-1.8158,-81.762,-11.1694,normal
4.4388,-0.067,21.2174,-0.6256,-4.4293,-9.8114,normal
3.4333,0.3208,-0.1149,-6.5765,-10.0556,-0.0458,normal
-0.0718,-0.1341,-0.1389,-1.1292,37.8284,0.1373,normal
-0.0958,0.9625,-0.067,-1.3733,-21.9069,-1.5411,normal
-0.0431,2.2122,-0.1245,0.9766,-8.4994,-1.4191,normal
-0.0862,0.6512,-0.0718,-1.5411,-2.9928,0.4883,normal
-0.0575,-0.0048,-0.0287,-7.37,-11.4922,-0.946,normal
-0.0335,-0.1484,20.662,-2.1515,42.4971,-6.424,normal
0.9529,-0.8236,-0.0766,13.3209,127.8504,-0.1373,normal
3.1316,0.3304,21.5239,-1.236,-59.9748,-1.4954,normal
1.3503,-1.5323,-0.1053,-1.2817,-13.8864,-10.8795,normal
1.245,-0.1053,-0.0766,12.5122,63.2069,-6.7139,normal
-0.1197,-0.1341,-0.1437,-0.885,-22.1464,-0.2136,normal
0.0,-0.1053,-0.0239,0.9003,-5.6264,-1.358,normal
-0.1532,-0.0335,20.6141,-2.7466,-83.5576,0.0,normal
4.6878,2.8874,-0.1245,-0.0305,-2.3942,-10.4218,normal
3.7589,-0.1006,-0.0622,-1.6022,11.8513,-7.1716,normal
2.2122,-0.0479,-0.0575,4.0131,126.6533,-0.412,normal
3.4189,-0.0431,-0.1532,-1.6174,-10.1754,-1.4191,normal
-0.0479,1.6759,19.7234,-18.7836,-3.8307,-11.1542,normal
-0.0192,-0.0144,22.4863,-10.3912,94.571,-3.3569,normal
1.8627,-0.1293,-0.0958,-0.412,129.0475,-0.061,normal
-0.0335,-0.2586,-0.1149,-0.2594,-13.5272,1.4191,normal
4.9368,-0.0814,-0.1484,-13.7787,-8.4994,-10.376,normal
3.7158,-0.0383,-0.0239,-0.6561,6.7038,-0.2441,normal
2.466,-0.7853,22.3714,-3.6621,-11.2527,4.2572,normal
-0.0144,-0.0958,-0.0096,4.2114,9.3374,0.6866,normal
-0.0527,-0.0814,0.0,-11.6272,-15.3229,-10.9863,normal
4.7309,-0.0527,-0.1101,1.5717,15.0835,-1.8616,normal
-0.1532,-0.0144,22.4385,-3.7842,-6.4643,-1.6785,normal
2.5283,-0.0096,19.9629,0.3357,32.8006,-1.6174,normal
1.2689,0.0192,19.9245,-0.1678,-0.4788,-0.2747,normal
3.7781,-0.0718,-0.0622,-1.2512,-9.5768,-2.4261,normal
-0.1437,-0.1245,22.1799,1.4801,-29.9275,-3.3569,normal
-0.0622,-0.1197,-0.0479,-0.3967,4.4293,-0.9766,normal
1.0391,0.3639,-0.0862,-0.3662,11.2527,-7.6294,normal
-0.0575,0.9768,-0.0239,8.2703,40.1029,0.8698,normal
3.8116,-0.0527,-0.0862,-0.5493,-1.1971,-0.946,normal
3.4333,-0.1484,-0.1245,-14.8926,-13.2878,-6.3782,normal
2.5762,0.7278,19.6995,-10.9406,-22.8646,-11.0321,normal
-0.0048,-0.0144,22.4193,11.9171,-5.7461,1.77,normal
-0.0048,0.6943,22.1176,4.1962,-0.3591,-2.4719,normal
-0.0527,0.407,-0.1293,-1.8005,-1.6759,-6.3477,normal
-0.0575,1.2833,20.0155,-11.0626,-4.9081,-1.1902,normal
2.557,0.0479,22.4385,12.5427,-12.809,1.1749,normal
2.5857,-0.8859,-0.0192,-0.3967,127.2518,-0.3815,normal
3.7924,0.407,-0.0814,-13.7329,-0.3591,-1.8616,normal
-0.0192,-0.0192,20.3124,-7.7667,-21.4281,-10.9558,normal
-0.1149,-0.0431,23.128,-0.3204,-4.7884,-1.4343,normal
2.7821,-0.4932,22.1512,-1.1902,62.0098,0.9155,normal
3.4477,0.0383,-0.0144,-7.2174,-25.0194,-1.6327,normal
-0.1437,-0.0192,-0.1389,-14.7552,-13.0484,-11.1084,normal
-0.2873,-1.2258,-0.1437,-0.473,154.1866,-0.4425,normal
0.9481,-0.1437,22.6875,5.8136,-7.9009,9.6588,normal
3.1508,0.0766,19.6229,-2.3499,-9.2177,0.351,normal
-0.1101,-0.1197,-0.1197,-1.2054,-3.4716,-7.0953,normal
-0.1101,-0.0144,-0.0575,-2.2278,10.1754,-0.5188,normal
3.1316,-0.067,22.4624,-1.0223,-30.1669,-0.1984,normal
-0.1532,-1.1205,20.049,-1.3733,-3.8307,-1.8768,normal
1.8962,1.0199,20.8391,-0.5341,4.7884,-0.7019,normal
-0.1437,-0.0958,22.4145,8.6975,73.8611,0.9613,normal
2.8204,-1.2019,22.1703,-1.1902,-12.5696,3.9978,normal
-0.0814,0.6608,-0.1006,-0.9003,-50.6374,0.0,normal
-0.091,1.5419,-0.0479,-0.946,-112.8866,-1.8005,normal
0.9337,-0.5411,22.4432,-2.9297,-5.5067,-0.6866,normal
-0.1006,-0.0192,22.8024,-1.7395,162.5663,8.7738,normal
-0.1389,-0.1006,-0.0622,-2.2888,9.5768,1.8158,normal
-0.067,-0.0431,20.0682,-1.4496,-11.8513,-10.6506,normal
2.7964,-0.0192,22.1607,-1.4038,-22.7449,-1.1444,normal
-0.0287,-1.2019,-0.0335,-1.6479,-18.3156,-1.0834,normal
1.652,-0.1245,-0.0239,-1.3275,-12.809,-5.9052,normal
4.707,-0.0431,20.9493,-1.6174,-11.133,-0.7782,normal
2.466,-0.1389,-0.0718,-0.7782,-4.549,-0.412,normal
1.336,-0.0239,-0.1532,9.6893,-8.6191,9.14,normal
-0.0431,0.6464,-0.091,-23.2086,-2.873,-10.8795,normal
0.0766,-0.1341,21.7968,1.0376,-2.7533,-0.5951,normal
4.6735,2.2027,23.0945,13.0463,-5.387,-1.0986,normal
4.0941,0.9912,-0.0239,-1.8158,-54.9469,-3.067,normal
2.4948,-0.1101,-0.0096,0.6104,-3.5913,0.3052,normal
-0.1293,-0.0718,19.9964,-1.6327,-9.5768,-10.4218,normal
0.067,-0.1245,22.0985,-0.2289,61.8901,-0.9308,normal
-0.1245,-0.1341,-0.0287,-0.6256,186.9872,4.364,normal
-0.1389,0.6129,-0.0192,-10.6354,-89.184,-3.4485,normal
-0.0814,-0.0287,-0.0958,-3.7842,-14.8441,-0.5951,normal
-0.0527,3.1412,-0.0383,-0.1831,-55.4258,-1.77,normal
-0.1532,-0.0144,22.7306,-0.6866,-6.8235,-6.0272,normal
-0.1149,-1.4078,22.7593,-1.7853,94.4513,-0.6866,normal
-0.0383,-0.0958,-0.0048,-0.2594,-5.9855,-1.1139,normal
-0.1293,-0.0239,-0.0239,-1.297,-82.8394,-1.0681,normal
-0.1053,-0.0766,22.7784,-1.2054,-3.9504,0.0305,normal
-0.0718,-0.1484,22.4672,5.4474,0.0,-1.1444,normal
-0.0048,-0.0622,-0.1197,-1.9073,-54.2287,-2.5787,normal
-0.0718,-0.0192,-0.0192,-1.0223,-12.4498,-1.8768,normal
4.3622,-0.0527,21.6005,-1.6632,-6.2249,-9.9487,normal
1.0534,-1.2115,-0.0622,-0.885,105.2252,1.6479,normal
-0.1389,-0.2777,21.2892,-0.9766,-10.2951,-1.3123,normal
-0.0862,1.0439,20.2885,-14.9078,-8.0206,-1.7853,normal
0.0239,-0.1676,-0.1149,-7.2937,32.9203,-1.6937,normal
-0.0575,0.407,-0.1437,19.6686,95.0498,0.2136,normal
-0.0144,0.316,22.0841,1.8005,-10.2951,-0.7019,normal
-0.067,-1.4269,19.7378,-1.7242,-18.0762,-7.0343,normal
4.2904,-0.1437,20.6572,-0.6409,-12.5696,-1.5717,normal
-0.1101,-0.0096,-0.1484,-1.6174,-5.8658,-7.1869,normal
-0.0383,-1.5323,22.5007,0.5493,45.7293,-0.7935,normal
4.3718,0.1484,19.666,-7.019,-14.1258,-0.0458,normal
-0.0048,0.6752,19.3499,-1.2817,-3.711,-10.7727,normal
-0.0383,-0.4741,23.0083,-0.3815,-9.6965,1.6785,normal
3.5195,0.996,-0.1437,-1.9531,-26.9348,-2.0752,normal
-0.0575,-0.0335,-0.0862,-11.0016,33.3991,-1.8768,normal
-0.067,0.3783,-0.0144,-1.8616,-0.2394,-1.1597,normal
2.4565,3.7158,21.5095,-0.5188,7.7812,-10.0861,normal
1.6137,-0.0622,22.7353,-11.6577,-11.2527,1.0223,normal
2.4517,-0.0766,20.9636,-0.6409,-8.3797,4.8065,normal
-0.0622,0.3543,20.231,-18.6615,-14.3652,-1.7853,normal
-0.1293,0.4453,-0.1341,-0.4272,62.9675,-3.6469,normal
3.9887,-0.7997,23.0801,16.3879,-14.6046,-0.2899,normal
-0.0622,0.3639,-0.0383,-1.3123,-4.4293,-1.9836,normal
0.9337,-0.1197,19.6708,0.6714,-17.5974,-6.8359,normal
3.8211,-0.0527,-0.0287,-6.3477,-22.6252,-1.6632,normal
0.3879,-0.0814,-0.1197,-0.4578,101.8733,0.2747,normal
2.1883,-1.7047,21.5143,8.8043,70.8684,8.0414,normal
-0.0096,-0.0383,20.3124,-11.2457,-12.3301,-6.5308,normal
-0.0958,2.2745,-0.0287,-0.7477,-12.0907,-10.1013,normal
-0.249,-0.0431,-0.0287,12.5427,195.0077,5.7831,normal
3.4812,-0.0622,22.5007,-1.7242,-14.9638,-0.1526,normal
-0.0862,-0.0239,19.9629,-0.9766,-14.9638,-9.8572,normal
4.3048,0.091,21.543,8.0566,-2.873,-3.2806,normal
-0.0527,-0.091,22.8215,13.504,45.6095,-0.2747,normal
1.9632,0.6608,-0.1101,-1.9531,-51.9542,-0.3204,normal
-0.1053,-1.1061,-0.0958,-0.6714,-0.7183,0.0,normal
-0.0862,-0.0144,20.0347,-1.9531,-11.4922,-6.1798,normal
4.4053,0.929,-0.0814,8.5144,45.6095,-2.2583,normal
-0.0383,-0.2442,22.4193,-0.1984,-17.358,-0.4425,normal
-0.1101,-0.1006,19.4313,-1.2054,-1.6759,-6.6376,normal
0.9912,1.2594,-0.0383,-0.7782,33.2794,-6.9427,normal
-0.0527,-0.067,22.4097,5.0964,13.1681,-3.6774,normal
2.557,-0.0479,21.5957,-10.2234,-56.8623,-1.4496,normal
2.1452,-0.0814,-0.0335,0.2136,4.9081,-6.1646,normal
4.3766,-0.1149,-0.1006,-0.3357,8.9783,-6.3629,normal
3.4141,-0.1293,22.4432,-13.855,8.3797,-2.7161,normal
-0.0096,-0.0048,-0.0048,-2.6398,7.9009,-0.0153,normal
1.5993,-0.1197,-0.091,-1.0376,-6.4643,-11.0626,normal
4.0845,2.8108,-0.1245,-10.8185,-17.4777,-1.1444,normal
2.5043,-0.0287,23.0226,-0.0763,40.462,-0.5646,normal
2.241,-0.5124,-0.1389,-1.5411,-3.2322,-1.0071,normal
-0.0479,1.0534,19.9724,-1.6479,-3.711,-1.4801,normal
2.2793,-0.1197,21.7968,-15.4114,-5.8658,-1.3885,normal
-0.1006,-2.059,22.7545,4.8676,-2.5139,9.4604,normal
3.7876,0.1006,-0.0335,-1.6632,-1.3168,-3.2196,normal
-0.1437,1.3695,19.9868,-0.885,-25.4982,-1.0834,normal
-0.8715,-1.7765,23.037,-0.2289,-6.9432,5.3711,normal
-0.0766,-0.0814,22.2086,1.4648,-0.3591,-1.4954,normal
-0.0814,-0.0383,20.049,-1.7242,-4.7884,-10.6812,normal
-0.0958,0.0575,-0.0527,4.5013,-1.1971,-0.1068,normal
-0.0622,-0.1389,22.6779,-0.9155,39.5043,-0.1373,normal
3.7206,0.0862,-0.1484,-7.2327,-48.9614,-3.7994,normal
-0.0622,-0.8045,20.0012,-6.2561,-14.1258,-11.261,normal
-0.1053,-0.091,-0.1532,-1.5717,-1.4365,0.0,normal
-0.1484,-0.1341,-0.1197,16.2964,96.0075,-0.2899,normal
-0.0287,0.1101,21.1887,-0.4883,-49.56,-3.6163,normal
2.5762,-0.5076,-0.0096,-0.946,-5.9855,-11.0931,normal
-0.1437,0.0048,-0.1484,-1.6785,75.1779,-3.4332,normal
4.3814,-0.0431,-0.0862,-1.6174,34.7159,-0.824,normal
-0.0862,-0.4693,20.0538,-9.8267,-48.4826,-3.6469,normal
1.0343,-0.0335,20.2933,-0.6561,-9.3374,-0.6714,normal
-0.0048,1.3168,-0.0575,-1.358,-9.3374,-1.8616,normal
-0.0192,-0.091,22.0745,-0.4272,-9.9359,-0.3967,normal
2.1979,-0.067,19.4313,-1.2207,-3.1125,-0.4272,normal
-0.0383,0.3352,-0.1341,-0.2136,63.4463,-3.4027,normal
3.8116,-0.0144,-0.1484,-0.1526,5.9855,-1.6785,normal
3.4429,0.3352,20.9828,-1.3275,-80.5649,-0.473,normal
2.9066,-0.0814,20.0251,-1.3123,-22.5055,-10.8185,normal
1.8771,-0.0335,-0.1197,-0.9918,61.2916,-2.3499,normal
-0.0287,0.6512,-0.1053,0.5341,-59.9748,-1.3275,normal
2.466,-0.1006,19.6612,-1.358,10.7739,-1.4954,normal
0.9337,-0.0814,-0.1484,0.3662,41.3,-1.6174,normal
-0.1149,0.9529,-0.0862,8.9569,13.1681,-0.9918,normal
-0.0287,0.3831,-0.0383,-0.946,-9.098,-3.2043,normal
-0.1006,0.0958,-0.1149,-0.7172,-0.2394,-7.6447,normal
3.1029,-0.091,22.1703,8.6975,66.5588,0.6256,normal
-0.0383,-0.7901,-0.1389,12.1002,99.0002,-0.885,normal
4.4197,0.996,19.9437,-13.7939,-57.2214,-6.3324,normal
-0.0622,1.2306,20.3076,0.0,-5.6264,-3.5858,normal
3.3758,0.6369,19.642,-19.455,-14.8441,-10.8337,normal
1.9585,-0.1437,-0.0718,-1.5869,12.4498,-15.5029,normal
0.4262,-0.0048,-0.0766,-1.0071,221.3439,-1.8311,normal
-0.0383,0.7374,20.3699,-6.9885,-56.6229,-2.2278,normal
4.051,-0.1484,19.9341,-10.8795,-88.2263,-1.297,normal
-0.1437,-0.1341,-0.0766,-0.2594,191.2967,5.722,normal
-0.091,-0.1053,-0.0766,0.885,-5.387,-0.061,normal
3.7254,-0.1101,20.0443,-15.4572,-117.7947,-0.8545,normal
-0.0479,-0.1389,-0.1293,-6.3019,75.1779,-0.6256,normal
-0.1101,-0.1245,20.2454,0.1373,38.1875,1.8158,normal
3.1412,-0.1101,20.2262,-1.0834,-49.9191,-6.3782,normal
-0.1293,-0.0239,21.8591,-6.6528,-13.2878,-0.6104,normal
2.1452,-0.8475,-0.0575,-0.1831,-23.3435,-0.3204,normal
-0.1293,0.0766,-0.091,-1.5717,-15.3229,-11.1542,normal
-0.1245,-0.1293,-0.0144,8.9569,65.7208,0.1831,normal
-0.0239,0.7422,-0.0096,-1.297,-49.4403,-1.1902,normal
-0.0958,0.1484,-0.1293,-18.1274,-24.4209,-7.7667,normal
1.0343,-0.0527,21.7968,-1.8768,-13.8864,-0.5798,normal
3.0933,-0.0287,22.4576,-0.824,-4.6687,1.7853,normal
3.3758,-0.0048,-0.1341,-15.2435,-53.3907,-0.1678,normal
-0.0622,-0.1006,-0.1484,-14.2059,-57.5805,-0.0305,normal
-0.0144,0.1389,22.4911,-0.7324,130.2446,-1.5106,normal
-0.0862,0.1484,-0.0096,-1.2665,-14.3652,-2.5177,normal
-0.091,-0.1341,-0.0958,-0.4425,-15.3229,-10.2539,normal
-0.0958,-0.1197,-0.0766,9.6741,76.4947,-0.5188,normal
2.7869,-1.1779,-0.0862,12.1613,-8.1403,4.7302,normal
2.7773,-0.0431,19.7522,-18.4021,-51.1162,-6.3019,normal
3.1843,-0.0335,20.0155,-1.0071,-1.6759,-0.0305,normal
0.3304,-1.221,-0.0862,-1.358,163.524,-0.412,normal
2.9018,0.0862,21.7872,-0.0153,-7.1826,1.3428,normal
3.1651,-0.1341,20.0059,-1.8768,-14.7243,-10.0098,normal
-0.0862,-0.0814,21.8926,-1.5259,-5.6264,-1.6937,normal
1.5514,-2.3224,-0.0527,-0.1678,135.7512,9.079,normal
2.8826,-0.0431,20.2358,-0.1831,-7.0629,1.1139,normal
4.3096,-0.0096,19.9676,-18.8599,-55.1863,-0.9613,normal
-0.067,-0.1724,-0.1006,-3.3875,73.3823,-2.8076,normal
-0.1293,-0.905,20.9014,5.5847,-11.6119,-1.297,normal
-0.1101,-0.1245,20.298,-2.1362,-58.0594,-1.1444,normal
2.2362,2.4708,21.4712,-1.0529,10.1754,-0.9613,normal
-0.1437,-0.2873,22.4624,-3.8147,-29.2093,-1.9531,normal
-0.0048,-0.2298,20.6093,8.8348,42.138,1.1749,normal
2.8539,1.3072,20.9349,1.8311,11.6119,-1.4191,normal
-0.1006,2.5235,-0.0431,-0.2899,-11.8513,-3.418,normal
-0.0383,-0.9002,-0.1484,-0.7629,-25.9771,3.9368,normal
-0.0239,-0.0958,-0.0239,1.1139,-12.9287,-0.9918,normal
4.6256,3.0837,-0.0958,-10.5896,-12.4498,-1.2512,normal
-0.2442,-1.4796,-0.0718,-1.0529,153.9472,5.249,normal
-0.0862,-0.1437,-0.091,5.249,-8.4994,-1.2817,normal
3.7493,1.8771,-0.0335,-0.1831,-116.4779,-1.8463,normal
-0.2873,-0.1389,20.6667,-3.7842,-3.2322,-9.9335,normal
-0.0718,-0.9194,-0.091,-1.5717,186.5083,4.4098,normal
2.8347,0.3208,20.3172,-0.9613,-8.1403,-6.2714,normal
-0.0766,0.4166,-0.1293,-11.322,-0.3591,-1.5259,normal
4.3814,-0.0144,-0.0192,8.255,-15.3229,-0.1221,normal
3.4524,-0.0383,22.0985,-0.1373,-51.3556,0.0,normal
2.2458,-1.4748,-0.1532,-0.946,-3.5913,-2.5482,normal
-0.1149,0.9337,20.3747,-1.8768,-5.5067,-1.4648,normal
-0.1149,-0.1006,-0.0622,-0.3357,-10.5345,-2.3346,normal
-0.0479,-0.0096,21.5287,-14.6942,-3.8307,0.5035,normal
0.9194,0.1053,-0.0814,1.5259,13.8864,-7.1869,normal
-0.067,-0.1293,-0.1484,-1.6327,-12.9287,-0.1373,normal
-0.1053,-0.0622,-0.1437,-1.7395,780.7492,-26.8097,normal
-0.091,-0.1149,27.5908,4.2572,-0.838,-1.4343,normal
18.1672,-0.1341,-0.1484,-19.0277,-4.549,43.0603,normal
-0.1293,12.0859,-0.067,16.8304,681.3898,-1.2817,normal
-1.5083,-0.067,25.2397,-11.6119,-15.9214,-45.9442,normal
-0.1293,-0.1293,11.7699,-31.1279,-8.4994,56.5948,normal
0.0,-4.5873,20.3699,-0.1221,350.6308,-0.9766,normal
-0.067,-2.0111,21.9069,-0.7935,-755.7298,-1.1902,normal
9.3087,2.8395,19.9437,-1.2512,0.0,40.863,normal
2.5522,-0.0814,0.0,-1.2512,-518.1053,-0.412,normal
-10.9415,-0.1101,-0.1532,-1.8463,-14.9638,-0.5646,normal
0.0,-0.0718,-0.0144,-11.5051,988.0871,-69.7479,normal
-0.091,-2.1021,18.2151,33.1116,-8.7388,-0.7782,normal
33.7774,-0.1197,-0.0036,-1.9531,-11.8513,48.5229,normal
-0.0575,0.091,-0.1053,4.4556,0.0,16.037,normal
0.0,-0.1197,26.4464,-0.7324,708.2048,-1.6785,normal
-11.2097,8.9112,-0.0287,-0.1221,861.3141,-42.1448,normal
-0.091,-0.0479,0.0,5.3253,-393.1279,-1.3733,normal
-0.0431,-0.8236,-0.0048,5.1575,0.0,-1.8768,normal
-15.0069,-0.1101,28.2228,-0.885,992.9952,-1.4801,normal
-0.0239,-0.1006,-0.0575,-0.3052,-13.6469,-0.2136,normal
32.202,-0.0575,-0.0335,-2.7161,-630.0342,-1.0071,normal
-0.0622,-0.0239,19.9341,12.5427,-85.5927,-0.5798,normal
-0.0239,-3.9409,-0.067,-2.7008,-634.8226,48.1415,normal
5.8945,2.4708,-0.0814,-5.9357,-4.549,-0.2747,normal
-15.5336,-1.1684,-0.091,-1.0376,-301.0709,-7.4158,normal
-14.2838,2.9018,-0.0958,-23.0255,-0.7183,-1.8768,normal
-21.634,7.1682,-0.0766,-9.8572,955.0471,-0.2747,normal
10.1131,-4.4867,18.4114,-1.7395,-5.9855,-19.3787,normal
21.5622,1.6759,0.0,3.9215,-478.96,-1.5869,normal
-0.091,-4.1611,3.3758,1.9073,-4.0701,-1.2207,normal
5.9089,-0.0287,-0.1245,-0.1068,-14.9638,39.8102,normal
-15.5719,2.5379,21.4904,-1.1597,-10.6542,-10.025,normal
-0.0048,0.1484,37.225,-0.1984,-10.6542,-60.8063,normal
-0.0958,2.1979,27.3226,-11.2457,895.0723,-1.4496,normal
-0.1484,-0.1484,2.5809,0.2899,-567.0667,-0.4425,normal
-0.0862,-0.1197,-0.1197,-10.9711,-3.3519,47.8973,normal
3.7302,-2.0351,-0.1245,-0.9766,-664.7501,35.4767,normal
-19.5319,-0.1149,26.7863,-22.4915,-267.9112,-14.5264,normal
-0.1437,-0.0096,34.0839,-13.8702,522.5345,-0.9766,normal
-0.0335,-0.0718,-0.0479,-3.3112,-13.7667,-0.885,normal
-0.0335,8.4132,-0.1437,-0.5188,651.7017,-6.9733,normal
29.171,-0.0958,20.2645,3.9368,-354.8207,-1.3123,normal
-0.0335,-0.1006,-0.1341,0.0,-243.9691,-0.8087,normal
-18.5551,-0.0527,38.6711,-1.3885,-10.2951,-37.7808,normal
-0.0527,-0.0718,23.9468,-0.9003,1024.3593,-1.4496,normal
-0.0239,7.0725,-0.0192,31.5704,-10.4148,-2.7618,normal
3.7254,-0.0383,29.7743,-1.5106,-4.549,-7.5073,normal
-15.5384,4.4388,30.392,-0.2441,460.0459,-1.8463,normal
-0.091,-0.0048,-0.0575,27.6031,-15.0835,-1.6785,normal
-0.067,-2.4373,18.1624,-1.8311,-12.2104,33.1116,normal
-12.8281,-0.0287,-0.091,-37.384,-7.6614,-1.77,normal
-0.0718,-0.1006,-0.067,4.8828,739.8083,-19.0582,normal
26.7384,-1.1636,-0.1197,-0.0153,-671.5736,-1.2665,normal
-0.1053,0.0622,-0.1341,-1.5411,-326.9282,0.0,normal
