accX,accY,accZ,gyroX,gyroY,gyroZ,label
2.5762,0.3591,-0.1389,-2.5787,8.7388,-3.5858,fault
2.7629,-0.1101,21.2557,-2.9602,13.1681,-3.7537,fault
-0.0575,-0.1532,21.2605,-3.0975,13.5272,-3.891,fault
-0.0287,0.4262,-0.1484,-2.0905,10.1754,-3.7537,fault
-0.0862,0.3783,21.1743,-3.3875,13.7667,-3.8452,fault
2.7916,-0.0192,21.1695,-3.0975,-13.8864,-0.0763,fault
-0.0431,0.4022,-0.091,-2.9449,12.9287,-3.3875,fault
-0.0862,-0.1341,21.2174,-2.7924,11.8513,-0.0153,fault
-0.1389,-0.1053,21.452,-2.5482,10.1754,-3.5095,fault
2.8156,0.4405,21.1743,-2.6703,6.7038,-3.8605,fault
-0.067,0.3687,21.2797,-2.7008,7.6614,-3.6469,fault
2.8012,0.4357,-0.0958,-2.5177,13.2878,-3.5858,fault
-0.067,-0.1437,-0.0622,-3.006,14.8441,-3.6926,fault
-0.0766,0.3639,-0.0814,-3.1891,14.6046,-3.6316,fault
-0.0383,0.3831,21.1743,-3.0212,12.6893,-3.6316,fault
-0.1437,0.3543,-0.091,-3.1891,-13.7667,-3.4027,fault
2.7629,0.4405,21.2366,-2.9602,10.5345,-3.6926,fault
-0.0144,0.4262,21.2749,-3.067,13.4075,-3.2043,fault
-0.0431,0.4166,-0.1053,-2.5482,8.7388,-3.6621,fault
-0.1484,0.4166,-0.1532,-2.4872,11.0133,-3.479,fault
-0.0862,0.4166,21.2126,-3.2806,13.5272,-3.5553,fault
-0.1532,-0.1197,-0.0575,-3.1738,14.0061,-3.7842,fault
-0.1149,-0.1437,-0.1006,-2.9602,9.9359,-3.6011,fault
-0.0431,0.431,-0.0718,-2.8839,11.133,-3.4637,fault
2.7629,0.3639,-0.0096,-2.594,6.5841,-3.5706,fault
-0.0144,0.3735,-0.091,-2.8839,10.0556,-3.5858,fault
-0.0958,0.3256,21.2222,-3.1128,14.1258,-3.54,fault
2.7869,0.3879,21.1743,-2.9907,12.6893,-3.6469,fault
2.5905,0.3974,21.2605,-3.0975,11.7316,-0.0763,fault
-0.0192,0.3352,21.5191,-3.0975,8.6191,-3.7079,fault
-0.0527,0.3639,-0.0575,-2.9907,11.3725,-3.6469,fault
-0.1197,-0.1437,21.1983,-2.8839,14.6046,-3.8757,fault
-0.0048,0.4022,-0.0048,-2.4719,12.3301,-3.6316,fault
2.7916,0.3831,-0.0287,-2.4567,10.2951,-3.5706,fault
2.8252,0.407,-0.0718,-2.7924,14.6046,-3.7842,fault
2.5522,0.4022,-0.1245,-3.2043,14.7243,-3.83,fault
2.5091,0.3112,-0.1484,-3.0518,11.0133,-3.6316,fault
-0.0192,0.3687,-0.1484,-2.9907,-13.7667,-3.7079,fault
-0.0862,-0.1389,-0.0862,-2.8381,14.3652,-3.4637,fault
2.8299,-0.0048,-0.1532,-2.6093,8.4994,-3.7689,fault
-0.0622,0.3256,-0.1053,-2.7618,9.4571,-3.6011,fault
-0.1101,0.4262,-0.0144,-2.8839,12.9287,-3.6621,fault
-0.0814,0.4357,21.2318,-3.3112,13.6469,-3.6621,fault
-0.0958,-0.0766,-0.0287,-2.9602,10.2951,-3.418,fault
2.7677,0.4357,21.2174,-2.8839,-14.7243,-3.5706,fault
-0.0287,0.4262,21.2797,-3.0518,-15.3229,-3.7384,fault
2.5714,0.3639,21.2366,-2.8687,11.4922,-3.5095,fault
-0.0622,0.4118,-0.1101,-2.8381,12.5696,-3.5248,fault
-0.1101,0.3448,-0.0479,-2.2278,11.4922,-3.4943,fault
2.5953,0.3496,-0.0479,-2.533,10.4148,-3.7842,fault
-0.0096,0.4214,21.16,-2.7924,13.6469,-3.7231,fault
-0.0144,0.4357,-0.1389,-3.0518,11.7316,-3.6926,fault
-0.0096,0.3256,-0.067,-3.067,12.9287,-3.6316,fault
-0.0766,-0.1389,21.2126,-3.1586,10.7739,-3.5248,fault
-0.0431,0.3687,-0.1245,-3.1128,13.8864,-3.8147,fault
2.7916,0.34,-0.0383,-2.9144,13.7667,-3.4332,fault
-0.0718,0.4118,21.1983,-2.5635,6.1052,-3.5553,fault
-0.1149,0.3065,21.227,-2.7618,9.098,-3.8147,fault
-0.0622,0.3831,-0.0479,-2.7618,8.0206,-3.7384,fault
2.7869,0.4357,21.2845,-3.0365,11.0133,-3.6469,fault
2.5618,-0.0431,-0.091,-2.9907,12.809,-3.7842,fault
-0.067,0.407,-0.0575,-3.1281,11.7316,-3.479,fault
-0.0096,-0.1101,21.2605,-2.5787,9.9359,-3.7079,fault
2.5857,0.34,21.2797,-3.006,11.133,-3.4027,fault
-0.0287,0.3112,-0.0718,-2.9755,10.7739,-3.3722,fault
-0.0814,0.3831,-0.0335,-3.3417,-14.0061,-3.6163,fault
-0.0862,-0.1389,-0.0479,-3.0823,11.133,-3.54,fault
-0.1006,0.3974,21.227,-2.7466,8.6191,-3.54,fault
2.5809,0.3879,-0.1197,-2.3804,12.2104,-3.83,fault
-0.0527,-0.0527,-0.0192,-2.7771,9.098,-3.479,fault
-0.0431,0.3926,21.2845,-2.594,13.2878,-3.6621,fault
2.7581,0.34,21.294,-3.0975,-14.4849,-3.6316,fault
2.7677,0.3879,21.2605,-2.8687,13.1681,-3.54,fault
2.7629,0.4214,21.1791,-2.9449,11.133,-3.7079,fault
-0.0383,0.316,-0.0958,-2.6855,11.3725,-3.3722,fault
-0.1341,0.431,-0.1389,-2.8839,-13.5272,-3.4637,fault
-0.0718,0.3543,-0.0958,-2.8687,-14.8441,-3.5553,fault
-0.1006,0.3639,21.2318,-2.5482,14.1258,-3.479,fault
-0.0096,0.4262,21.294,-3.2196,15.2032,-3.891,fault
-0.0383,-0.1245,-0.0527,-3.0518,14.6046,-3.5553,fault
-0.0527,0.3879,21.2892,-2.4567,8.4994,-3.7384,fault
-0.0144,0.3687,-0.0622,-2.7008,9.6965,-3.5553,fault
-0.0527,-0.0144,21.2892,-2.4719,13.7667,-3.7231,fault
-0.0718,-0.1437,-0.0718,-3.3417,13.4075,-3.6011,fault
-0.1053,-0.0287,-0.0096,-2.8229,14.7243,-3.7994,fault
-0.0383,0.4405,21.2318,-2.6093,8.8585,-3.6926,fault
2.7677,-0.0383,21.1839,-2.6703,5.9855,-3.83,fault
2.8443,0.4501,21.2749,-3.0823,14.4849,-3.4485,fault
-0.0383,0.431,-0.067,-3.1891,12.5696,-3.6469,fault
-0.0479,0.431,21.1935,-2.3804,9.9359,-3.54,fault
-0.1437,-0.1197,21.2605,-2.9449,9.9359,-3.4943,fault
2.806,0.3639,-0.0718,-3.1433,14.8441,-3.7079,fault
-0.0192,0.4022,-0.1389,-3.1128,12.0907,-3.8757,fault
2.8204,0.4453,-0.1197,-2.6093,9.5768,-3.7689,fault
2.7869,0.3783,-0.1053,-2.6245,10.2951,-3.6163,fault
-0.1053,0.4405,-0.0383,-3.2196,13.1681,-0.2899,fault
-0.1149,-0.1341,-0.1006,-3.4027,11.8513,-3.6774,fault
-0.1293,0.4453,21.2845,-2.8839,11.133,-3.5858,fault
-0.1293,0.3735,-0.091,-2.6855,9.4571,-3.7994,fault
-0.0383,0.4022,-0.0527,-2.3651,9.098,-3.7079,fault
-0.0575,0.3543,-0.0527,-2.6245,8.4994,-3.2959,fault
2.7916,0.4214,-0.1341,-3.3417,13.7667,-3.7079,fault
-0.0239,0.3831,21.2701,-2.5787,9.5768,-3.5248,fault
-0.0048,-0.1293,21.2749,-2.9907,12.3301,-3.7079,fault
-0.0622,0.3783,21.2222,-3.1128,-15.3229,-3.6774,fault
2.7629,0.4357,-0.1341,-2.8992,13.8864,-3.5706,fault
-0.0718,-0.0958,21.2318,-2.7313,10.1754,-3.7537,fault
-0.1484,0.34,21.2461,-2.6093,9.098,-3.4637,fault
-0.0575,-0.1053,21.2797,-3.0365,14.2455,-3.418,fault
-0.1245,0.4549,-0.0958,-3.2501,14.2455,-3.5248,fault
-0.1149,-0.1293,21.4712,-3.0212,12.2104,-3.7537,fault
-0.1437,-0.1293,-0.0144,-2.7924,13.4075,-3.8757,fault
-0.1053,0.4262,21.294,-2.4719,8.1403,-3.54,fault
2.7773,0.4262,-0.0862,-2.6855,12.0907,-3.6469,fault
2.5809,0.3352,21.2605,-3.0518,11.971,-3.7842,fault
-0.0479,0.3591,21.1887,-3.0212,12.4498,-3.5858,fault
-0.0958,-0.1532,-0.0431,-3.1281,14.4849,-3.6163,fault
-0.0527,0.3448,-0.1341,-2.7466,10.1754,-3.6316,fault
-0.067,-0.0239,-0.1245,-2.7161,13.4075,-3.6621,fault
-0.0575,-0.1293,21.2557,-2.5787,11.0133,-3.4332,fault
-0.0431,0.4262,21.2509,-3.1128,-14.9638,-3.7842,fault
-0.0718,0.3831,21.227,-3.2349,14.9638,-3.6774,fault
-0.0383,0.34,-0.1389,-2.9602,11.3725,-3.2349,fault
-0.0527,-0.1484,21.1791,-2.7924,11.971,-3.8452,fault
-0.0048,0.3783,21.16,-2.655,9.3374,-3.5248,fault
-0.0048,0.3974,21.1695,-3.1433,-14.4849,-3.8147,fault
-0.1484,0.4501,21.4616,-3.0212,13.4075,-3.6926,fault
-0.0814,0.3974,-0.0287,-3.0518,12.4498,-3.54,fault
-0.0862,0.4357,21.1456,-2.5024,8.8585,-3.6774,fault
-0.0239,0.3735,-0.1484,-2.6093,11.3725,-3.6774,fault
-0.0575,0.4405,21.2078,-2.4261,11.971,-3.6774,fault
2.7773,0.4501,-0.0958,-2.7313,11.3725,-3.479,fault
-0.1053,-0.1484,21.1743,-2.4414,9.8162,-3.6163,fault
-0.0048,-0.1484,21.2222,-2.655,13.5272,-3.5858,fault
-0.067,0.4405,-0.1532,-3.3722,12.5696,-3.5095,fault
-0.0862,0.3591,21.2318,-3.0212,13.1681,-3.9062,fault
2.7869,-0.1437,-0.091,-2.7924,12.2104,-3.418,fault
-0.0383,0.4453,-0.067,-2.8992,6.8235,-3.5858,fault
2.7677,0.3926,21.1695,-2.4567,9.8162,-3.6469,fault
-0.0239,0.4214,21.1935,-2.5482,9.9359,-3.0975,fault
2.7581,0.4357,21.1983,-2.4567,8.0206,-3.7537,fault
-0.0862,-0.1053,21.1839,-2.8381,8.8585,-0.061,fault
-0.0575,0.3112,-0.0622,-2.9907,12.0907,-3.8147,fault
-0.0239,0.3591,21.4616,-3.0975,13.4075,-3.8147,fault
2.7629,0.431,21.2078,-3.3417,12.9287,-3.5706,fault
-0.0814,0.431,21.1743,-3.1433,11.8513,-0.0153,fault
2.7629,0.3831,-0.0431,-2.7466,8.26,-3.8147,fault
-0.0431,-0.1437,-0.0335,-2.4261,9.9359,-3.5248,fault
-0.1053,-0.1293,21.2892,-3.0518,10.7739,-3.6163,fault
-0.1341,0.3496,-0.0096,-2.7466,12.4498,-3.7231,fault
2.7629,0.3304,21.1983,-2.7924,9.5768,-3.4485,fault
2.8252,0.4166,-0.1437,-2.3651,8.3797,-3.5706,fault
-0.0383,0.431,-0.0096,-2.6703,12.6893,-3.6011,fault
-0.0527,0.3879,21.2366,-2.9144,11.3725,-3.4637,fault
-0.0383,0.3591,21.1983,-3.0823,13.5272,-3.6621,fault
-0.0335,0.3543,-0.067,-3.1128,9.6965,-3.5858,fault
-0.0527,0.4357,21.294,-2.7618,9.098,-3.6316,fault
2.7629,0.3831,21.2366,-2.8229,6.4643,-3.6621,fault
-0.1197,0.3591,-0.0766,-2.2888,12.5696,-3.7079,fault
2.7677,0.3926,21.2078,-2.8229,10.6542,-3.6469,fault
-0.0814,0.4357,-0.1053,-2.7618,7.9009,-3.7689,fault
-0.0622,0.3352,21.2701,-2.7466,8.6191,-3.8452,fault
-0.1101,0.4022,21.1743,-2.6398,9.5768,-3.479,fault
-0.091,-0.1484,21.2892,-3.1128,12.4498,-3.6163,fault
-0.0287,0.3687,21.2222,-3.0212,14.6046,-3.4027,fault
-0.0814,0.4214,-0.0287,-3.1433,10.0556,-3.7537,fault
2.7677,0.4214,21.1504,-2.7161,9.9359,-3.6011,fault
-0.0622,0.3974,-0.1053,-2.6855,9.5768,-3.5858,fault
-0.0862,0.3208,-0.0958,-2.4567,7.422,-3.83,fault
2.8635,0.4453,21.2509,-2.8076,10.2951,-3.7994,fault
-0.1149,-0.1437,21.1695,-3.0365,10.8936,-3.6926,fault
-0.1197,0.4166,21.2031,-3.3722,-12.6893,-3.83,fault
-0.0575,0.3735,21.2605,-3.1586,13.6469,-3.2959,fault
2.7916,0.3208,21.2366,-2.9602,11.7316,-3.5095,fault
-0.1101,0.4357,-0.1341,-2.9602,11.3725,-3.6621,fault
-0.0527,0.34,21.2749,-2.7618,10.4148,-3.6469,fault
-0.0575,0.3735,21.1647,-3.0212,12.9287,-3.6316,fault
-0.0287,-0.0144,21.2174,-3.0823,13.6469,-3.7231,fault
-0.0239,0.3974,-0.1484,-2.9297,9.4571,-3.6621,fault
-0.0718,-0.1437,-0.0766,-2.6093,7.5417,-3.8452,fault
-0.0383,0.4166,21.2605,-2.8229,9.6965,-3.5858,fault
-0.0575,0.431,-0.0958,-3.1433,12.5696,-3.3875,fault
-0.1341,0.3448,21.2222,-3.3264,10.0556,-3.4637,fault
-0.1006,0.3879,21.1504,-2.7924,10.0556,-3.4027,fault
2.5714,0.4214,21.2366,-2.5024,8.1403,-3.7537,fault
-0.0718,0.4262,21.294,-2.8229,8.8585,-3.4485,fault
-0.0862,0.3448,21.2126,-2.3499,6.3446,-3.7079,fault
-0.091,0.3352,-0.1149,-2.9907,9.5768,-3.4637,fault
2.7916,-0.091,-0.067,-2.9449,11.0133,-3.7079,fault
-0.0479,0.4022,-0.0862,-2.6398,7.7812,-3.54,fault
2.7773,0.4357,-0.0096,-2.8839,10.8936,-3.3264,fault
-0.0718,0.3496,-0.1389,-3.0212,11.4922,-3.4943,fault
-0.0766,0.4262,21.1504,-2.7313,14.6046,-3.5858,fault
-0.0575,0.407,21.2318,-2.7313,8.3797,-3.4027,fault
-0.1197,0.4214,21.227,-2.6093,11.133,-0.0763,fault
-0.0431,0.3974,21.2701,-2.7313,11.4922,-3.7994,fault
2.7916,0.3448,-0.067,-3.1128,12.0907,-0.0153,fault
-0.0527,0.316,-0.1389,-2.7466,9.2177,-3.5248,fault
-0.0287,-0.1293,-0.0814,-2.7008,8.0206,-0.1068,fault
-0.0718,0.4118,-0.0383,-2.5177,8.26,-3.4027,fault
-0.0862,0.3256,21.1935,-2.8992,12.809,-3.7231,fault
-0.091,0.34,-0.1053,-2.7771,10.5345,-3.5858,fault
-0.0718,0.3543,-0.0862,-2.9449,11.8513,-3.7231,fault
-0.091,0.4453,-0.0814,-3.418,14.7243,-3.7384,fault
-0.0144,0.4357,-0.0335,-2.7466,8.3797,-3.6011,fault
-0.1197,0.4214,21.2031,-3.1128,13.1681,-3.54,fault
-0.0862,0.3639,21.2509,-3.006,13.5272,-3.6316,fault
-0.1101,0.3687,-0.1532,-2.9602,8.6191,-3.9062,fault
-0.1245,0.3065,-0.1149,-2.594,7.3023,-3.8605,fault
-0.1053,0.3879,21.2892,-2.7161,9.8162,-3.7537,fault
-0.0335,-0.1437,21.2605,-3.2349,-14.7243,-3.8605,fault
2.7677,0.3496,-0.0383,-3.1128,-14.3652,-3.6163,fault
-0.0862,0.4262,21.2318,-2.9297,11.4922,-3.6774,fault
-0.1245,0.4118,-0.0814,-2.9449,7.422,-3.7231,fault
-0.0479,0.3448,-0.0622,-2.7313,8.6191,-3.4637,fault
-0.091,0.4405,21.1983,-2.5482,11.4922,-3.4332,fault
-0.1341,0.4214,-0.067,-3.0212,14.7243,-3.7079,fault
-0.1245,0.3735,-0.1245,-3.1738,13.2878,-3.7384,fault
2.5714,-0.0622,-0.0144,-2.9449,12.0907,-3.3875,fault
-0.1532,0.3879,-0.1245,-2.7161,10.6542,-3.2806,fault
-0.091,0.4357,-0.0958,-2.7771,11.133,-3.3722,fault
-0.0144,0.3543,21.1887,-2.6093,9.8162,-3.5706,fault
2.7773,-0.1101,-0.1053,-2.9907,11.8513,-3.7384,fault
-0.1437,0.3687,21.2078,-3.4332,12.5696,-3.7537,fault
-0.0766,0.3496,21.2318,-3.006,9.9359,-3.7537,fault
-0.0431,0.4549,21.1839,-2.533,6.4643,-3.8605,fault
-0.1341,0.407,21.2605,-2.6398,7.6614,-3.5858,fault
-0.0431,0.4262,21.2797,-2.6398,7.5417,-3.7384,fault
-0.0862,0.4166,-0.1532,-2.2125,9.4571,-3.4637,fault
-0.1006,0.3926,21.1887,-2.9297,12.6893,-3.6163,fault
-0.091,0.4214,-0.1197,-2.9907,9.3374,-3.54,fault
2.7869,0.3974,21.1504,-2.5024,9.098,-3.5858,fault
2.7821,0.3352,21.2078,-2.5482,8.9783,-3.5858,fault
2.7916,0.3926,21.1552,-2.3041,11.2527,-3.7994,fault
2.806,0.4166,21.2318,-2.6245,7.422,-3.5095,fault
-0.1197,-0.1437,21.2174,-2.7618,8.4994,-3.6316,fault
-0.0479,-0.0862,-0.0814,-2.6703,13.6469,-3.479,fault
-0.0239,0.4357,21.2366,-2.9144,13.8864,-3.5248,fault
-0.0239,0.3831,-0.1149,-2.8534,-14.2455,-3.3112,fault
-0.0766,0.4262,21.2222,-2.7466,11.0133,-3.6621,fault
-0.0048,0.4022,-0.0958,-2.5787,9.098,-3.7842,fault
-0.1149,-0.1293,21.16,-2.6093,8.9783,-3.3875,fault
-0.1101,0.4549,21.2892,-2.7618,9.8162,-3.8605,fault
-0.067,0.4214,21.1743,-2.9297,11.8513,-3.6926,fault
-0.0287,0.4118,21.1935,-2.8076,9.3374,-3.6316,fault
-0.1437,0.3065,21.1983,-3.0823,14.9638,-3.5095,fault
2.8012,-0.0383,-0.0622,-2.8687,12.809,-3.6011,fault
-0.0287,0.4118,-0.0622,-2.9297,9.8162,-3.5095,fault
-0.1293,-0.1389,-0.0958,-3.1281,11.971,-0.0153,fault
-0.0718,-0.1293,-0.1341,-2.8839,9.098,-3.7537,fault
2.806,-0.067,21.2749,-2.655,9.4571,-3.7842,fault
2.8299,0.3543,21.2222,-2.4414,6.8235,-3.9062,fault
2.806,0.4357,-0.0096,-2.4719,7.5417,-3.7231,fault
-0.0431,0.4118,-0.0239,-2.7313,13.4075,-3.54,fault
-0.0766,0.3543,21.2605,-3.1128,12.809,-3.891,fault
-0.0048,0.34,21.2653,-2.3651,9.4571,-3.6316,fault
-0.0527,0.4357,-0.0144,-2.8687,14.6046,-0.0153,fault
2.7677,0.3974,21.2509,-3.1433,14.7243,-3.7842,fault
-0.1149,0.4549,-0.0814,-3.2501,-14.6046,-3.891,fault
-0.0479,0.407,-0.0814,-2.1667,12.3301,-3.6621,fault
2.5666,0.431,-0.0383,-2.4567,9.5768,-3.6621,fault
-0.1006,0.34,21.2797,-2.8381,12.4498,-3.6774,fault
-0.0096,0.4357,21.1839,-3.006,-14.8441,-3.7537,fault
-0.0814,0.431,-0.1101,-3.2501,10.7739,-3.7231,fault
2.7821,0.3926,21.2174,-2.8992,9.5768,-3.7079,fault
2.8491,0.4262,21.2749,-2.533,10.1754,-3.7384,fault
-0.0862,-0.1389,-0.0239,-2.7618,8.3797,-3.3417,fault
2.7916,0.3879,-0.1006,-2.7924,11.133,-3.54,fault
2.5905,-0.1437,-0.1006,-3.3722,12.9287,-3.6011,fault
-0.0718,0.3352,21.2749,-3.0365,14.4849,-3.5706,fault
-0.0527,-0.0144,-0.0479,-2.8229,13.7667,-3.7079,fault
2.8204,0.3639,-0.1293,-2.7618,10.7739,-3.5858,fault
-0.0239,0.4022,-0.0383,-3.479,14.8441,-3.7994,fault
-0.0383,0.4166,21.1552,-3.1281,-15.2032,-3.6011,fault
-0.0575,0.3496,-0.0048,-3.0975,9.6965,-0.0305,fault
-0.1149,0.3496,-0.0383,-2.8229,8.9783,-3.6316,fault
2.7964,0.3543,-0.0383,-2.4414,8.9783,-3.7537,fault
-0.0814,0.4405,-0.1006,-2.8839,12.9287,-3.418,fault
-0.1341,0.4405,21.2174,-2.655,11.0133,-3.3875,fault
2.6001,-0.1532,21.476,-2.5482,8.9783,-3.6621,fault
-0.0287,0.407,-0.091,-3.006,9.2177,-3.6469,fault
-0.067,0.3543,21.2222,-3.0975,12.5696,-3.4485,fault
2.5714,0.3879,-0.0814,-2.9297,-15.3229,-3.7079,fault
2.7821,0.3496,21.2461,-2.6855,10.1754,-3.54,fault
-0.0575,-0.1484,21.2509,-2.5482,11.3725,-3.6316,fault
2.7629,0.4501,-0.1389,-2.9449,12.4498,-3.8757,fault
-0.0287,0.3735,-0.0527,-2.9755,10.2951,-3.7231,fault
-0.0239,0.3639,21.2797,-2.5635,8.0206,-3.3722,fault
-0.1245,0.407,-0.1101,-2.8687,7.1826,-3.6469,fault
-0.0766,0.4022,21.16,-3.2349,12.4498,-3.7079,fault
-0.1197,0.3304,-0.0239,-3.2501,15.0835,-3.6621,fault
-0.0958,0.3496,21.2749,-2.7161,10.2951,-3.479,fault
2.5666,0.431,-0.1389,-2.9602,9.4571,-3.418,fault
-0.1389,-0.1341,21.2222,-2.9297,8.0206,-3.7384,fault
2.7629,0.4214,21.2174,-3.067,12.5696,-3.5248,fault
-0.0862,0.3926,21.2078,-2.7618,11.0133,-3.2959,fault
2.7629,0.3783,21.2845,-3.2043,-14.4849,-3.6469,fault
-0.091,0.3974,21.1504,-2.655,13.8864,-0.0763,fault
-0.0144,0.3735,-0.0622,-2.9602,14.8441,-3.9062,fault
-0.0335,0.4405,21.2892,-3.2043,14.0061,-3.7384,fault
-0.0192,0.4501,21.227,-2.4872,10.8936,-3.6621,fault
2.7964,0.4214,-0.0575,-2.533,5.8658,-3.7384,fault
-0.0383,0.4118,21.2892,-2.6245,9.3374,-3.8147,fault
2.8108,0.3735,21.2605,-2.7771,10.8936,-3.8147,fault
-0.0958,-0.1484,21.2031,-2.9602,12.6893,-3.7994,fault
-0.1341,0.4405,21.2653,-3.0365,-14.8441,-3.7994,fault
-0.0383,0.4214,-0.091,-2.9755,12.5696,-3.7231,fault
-0.1053,0.3831,21.2653,-2.6855,11.0133,-3.891,fault
-0.0431,0.3543,-0.0766,-2.4109,13.4075,-3.5553,fault
-0.0718,0.4549,21.2653,-3.1433,10.7739,-3.8757,fault
2.557,0.431,21.2749,-3.418,14.6046,-3.7689,fault
2.7773,0.3448,-0.0335,-3.067,15.0835,-3.5248,fault
-0.1293,0.4022,21.2557,-3.1433,14.2455,-3.7231,fault
-0.0192,0.4166,21.2892,-2.7924,11.3725,-3.54,fault
-0.0335,0.4453,-0.0479,-2.8839,7.5417,-3.7384,fault
-0.1532,0.431,21.1504,-2.2736,12.3301,-3.6926,fault
-0.067,0.431,20.9828,-2.7466,11.971,-3.7384,fault
-0.1245,0.3831,21.2749,-3.0212,14.9638,-3.3875,fault
-0.0958,0.3831,21.227,-3.4943,13.4075,-3.4485,fault
2.7869,-0.0431,21.1743,-2.8534,13.8864,-3.2654,fault
-0.0096,0.3926,21.1887,-2.6245,12.5696,-3.7994,fault
-0.0862,0.3687,21.2031,-2.3499,11.8513,-3.7384,fault
2.7916,-0.0287,-0.1053,-3.1891,13.5272,-3.3875,fault
-0.1101,0.3926,-0.1437,-3.1586,14.0061,-3.6469,fault
-0.1053,-0.1149,21.2845,-2.9449,13.7667,-3.6011,fault
-0.0766,0.3208,21.1743,-2.5787,7.422,-3.5858,fault
-0.0239,0.4453,21.2605,-2.7771,6.5841,-3.5248,fault
2.7629,0.4549,21.227,-2.8381,11.971,-0.0305,fault
-0.0718,0.3639,21.2222,-3.3722,12.9287,-3.4027,fault
2.7629,0.4166,-0.1484,-3.418,14.0061,-3.7079,fault
-0.0192,0.3639,21.2078,-2.9602,12.4498,-3.891,fault
-0.1293,0.4501,21.2366,-2.5482,12.3301,-3.83,fault
-0.1293,0.3783,21.2318,-2.7161,11.2527,-3.7231,fault
-0.0335,-0.1389,-0.1341,-2.8534,8.7388,-3.7537,fault
-0.067,0.4453,21.2174,-2.5177,7.9009,-3.5706,fault
-0.1484,0.4405,-0.1101,-2.8076,11.2527,-0.0305,fault
-0.0335,0.3112,21.2174,-3.0518,12.809,-3.5248,fault
-0.1341,0.3926,-0.0048,-2.6398,14.3652,-3.9062,fault
-0.0479,0.34,21.2078,-3.1586,10.4148,-3.4637,fault
-0.0383,0.4022,21.2701,-2.1515,10.4148,-3.7384,fault
2.8347,0.3639,21.2749,-2.7466,8.3797,-3.54,fault
-0.0527,0.4405,-0.0431,-2.3651,9.8162,-3.4332,fault
-0.0431,-0.1053,-0.0239,-3.0365,14.6046,-3.6316,fault
-0.1197,0.4166,21.1647,-3.2501,9.2177,-3.5706,fault
2.7869,0.3783,21.2605,-2.7924,11.2527,-3.8147,fault
-0.0335,0.3543,-0.1245,-2.9755,13.0484,-3.5706,fault
2.7677,0.4357,21.294,-3.1128,9.4571,-3.6774,fault
-0.067,0.4166,21.1504,-2.7924,11.3725,-3.5706,fault
-0.0431,0.4549,-0.067,-2.8229,10.4148,-3.54,fault
-0.0096,0.4501,21.2701,-2.3499,8.9783,-3.5095,fault
-0.0048,0.3496,-0.067,-2.5787,11.971,-3.3875,fault
-0.0239,-0.1484,-0.1197,-3.1281,14.8441,-3.4027,fault
2.5762,-0.0575,-0.0096,-2.8534,11.8513,-3.83,fault
-0.0622,0.3926,21.2509,-2.8839,8.3797,-3.7384,fault
-0.1101,0.4405,21.2797,-2.533,8.4994,-3.4943,fault
2.5379,0.4357,21.1504,-2.8381,14.3652,-3.6316,fault
2.5522,0.4453,21.1791,-3.2043,13.2878,-3.7842,fault
-0.1245,-0.1484,-0.0144,-3.0975,14.8441,-3.7537,fault
-0.1293,0.3879,-0.1293,-3.006,-13.7667,-3.6926,fault
-0.0862,0.3687,21.1743,-2.7771,10.6542,-3.6774,fault
-0.0192,-0.1053,21.294,-2.5787,12.0907,-3.7842,fault
-0.0575,0.4453,-0.1341,-2.5787,10.1754,-3.6926,fault
-0.0958,0.3208,-0.0958,-3.0823,14.2455,-3.7689,fault
-0.1101,0.3735,-0.1053,-3.2654,15.2032,-3.9062,fault
-0.1053,0.4166,21.2414,-2.8381,13.8864,-3.5706,fault
-0.0192,0.4501,-0.0718,-2.7771,10.6542,-3.5553,fault
-0.0335,0.4166,21.2461,-2.7618,9.6965,-3.3875,fault
2.7964,0.4166,21.2366,-3.2043,10.5345,-3.54,fault
-0.0144,0.3448,21.1935,-2.7313,6.3446,-3.5095,fault
-0.0479,-0.1245,21.1552,-2.6245,9.4571,-3.5858,fault
2.7916,0.3974,21.16,-2.6398,11.6119,-0.1678,fault
-0.0287,0.4405,-0.1101,-2.5635,10.8936,-3.6316,fault
2.8156,0.407,-0.067,-2.5177,11.6119,-3.83,fault
2.5618,0.3256,-0.0527,-2.5635,10.8936,-3.5248,fault
-0.0575,-0.0479,21.1647,-2.533,8.6191,-0.1373,fault
-0.0527,0.3974,21.1935,-2.7161,11.133,-3.6469,fault
2.8108,0.3352,-0.091,-3.1586,13.0484,-3.479,fault
2.7677,0.431,21.2797,-3.0823,11.0133,-3.6926,fault
-0.0431,0.4357,-0.1437,-3.2043,11.133,-3.6316,fault
-0.0718,0.4453,21.1839,-2.5787,10.5345,-3.6774,fault
-0.0766,-0.1532,-0.1341,-2.4261,8.6191,-3.6774,fault
2.557,0.3591,-0.091,-2.6398,10.4148,-3.5706,fault
-0.1149,0.3687,21.16,-2.9755,11.6119,-3.8605,fault
2.7581,0.4118,-0.1053,-3.4485,14.6046,-3.6163,fault
-0.0814,-0.1389,-0.0958,-2.8229,11.2527,-3.5706,fault
-0.0575,0.4022,21.2653,-2.3346,9.8162,-3.7231,fault
2.8204,0.3687,21.294,-2.3499,11.3725,-3.891,fault
2.7725,0.316,21.1887,-2.7771,8.1403,-0.0305,fault
-0.0239,0.4453,21.2222,-2.3041,9.4571,-3.83,fault
